index	sample-1	sample-2	sample-3	sample-4	sample-5	sample-6	sample-7	sample-8	sample-9	sample-10	sample-11	sample-12	sample-13	sample-14	sample-15	sample-16	sample-17	sample-18	sample-19	sample-20	sample-21	sample-22	sample-23	sample-24	sample-25	sample-26	sample-27	sample-28	sample-29	sample-30	sample-31	sample-32	sample-33	sample-34	sample-35	sample-36	sample-37	sample-38	sample-39	sample-40	sample-41	sample-42	sample-43	sample-44	sample-45	sample-46	sample-47	sample-48	sample-49	sample-50	sample-51	sample-52	sample-53	sample-54	sample-55	sample-56	sample-57	sample-58	sample-59	sample-60	sample-61	sample-62	sample-63	sample-64	sample-65	sample-66	sample-67	sample-68	sample-69	sample-70	sample-71	sample-72	sample-73	sample-74	sample-75	sample-76	sample-77	sample-78	sample-79	sample-80	sample-81	sample-82	sample-83	sample-84	sample-85	sample-86	sample-87	sample-88	sample-89	sample-90	sample-91	sample-92	sample-93	sample-94	sample-95	sample-96	sample-97	sample-98	sample-99	sample-100	sample-101	sample-102	sample-103	sample-104	sample-105	sample-106	sample-107	sample-108	sample-109	sample-110	sample-111	sample-112	sample-113	sample-114	sample-115	sample-116	sample-117	sample-118	sample-119	sample-120
g__Selenomonas	0	0	0.000317309	0	0	0	0	0	0	0	0	0	0	0	9.80E-05	0	0	0	0	0	0	0	0	0	0	0	0.000139631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389585	0	0	0.000658707	0.000116083	0	0	0	0	0	0	0	0	0	0	0	0.000103977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109248	0	0	0	0
g__Veillonella	0	0	0.001533661	0	0	0	0.000127291	7.75E-05	0	0	0	0.002014375	0	0.000116816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_29(f__[Mogibacteriaceae])	0	0	0	0	0	0	0	0.000116239	0	0	0	0	0	0	0	0	0	0	0	0.000948595	0.000215823	0	0	0	6.61E-05	0	0	0	0	0	0.001775253	0.003170943	0.004917246	0.012472018	0.018654387	0.009874987	0.010998864	0.006425021	0.00767505	0.034848284	0.005206526	0.012069188	0.008802817	0.005719188	0.021978894	0.021504642	0.009217693	0.015180557	0.011013595	0.008835759	0.014743423	0.003465871	0.008583381	0.003725952	0.001484177	0.00427548	0.001070508	0.001772566	0.017325359	0.002026192	0.001763485	0.003491744	0.004639819	0.007863974	0.00739733	0.007650796	0.003407155	0.002453611	0.001781624	0.001662897	0.001818064	0.018113155	0.007714218	0.001893783	0.002205584	0.004201471	0.003336605	0.001607286	0.005954722	0.004258278	0.002391391	0.003912142	0.015101205	0.002335479	0.001730564	0.003574987	0.002391474	0.00694271	0.007168459	0.004841044	0.001597444	0.001589915	0.001433585	0.002417582	0.001692308	0.003307844	0.002249719	0.00267679	0.001219153	0.000975345	0.002133571	0.001664509	0.004097384	0.001909785	0.002631233	0.002141086	0.00190755	0.001419581	0.002365296	0.002581798	0.0011259	0.002852668	0.002806799	0.001739767	0.001646195	0.002294204	0.004088624	0.002869066	0.003095326	0.008936432
g__Mogibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239846	0.000156104	0.000315159	0.000119553	0.000121227	0	0	0.000198344	0	0.000110035	0.000428939	0	0	0	0.000383347	0.000114725	0.00031185	0	0	0	0	0	0.000115554	0.000291957	0.000363603	0.000184968	0.001779096	0	0	0	0	0	0	0	0	0.000169678	0	0	0	0	0	0	0.000250088	0	0.000334851	0	0.000651777	0	0.000377074	0	0	0.000177494	0	0.000155966	9.99E-05	0.000438885	9.98E-05	0	0.000113565	0	0	0	0.000128877	0.000210911	0	0	0	0.000198472	0.000184945	0.000190576	0	0	0	8.87E-05	0.000473194	0.000141918	0.0001986	0	0.000447477	0.000103956	0	0	0.000109248	0	0	0.000157389	0.000528262
Unclassified_30(f__[Tissierellaceae])	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192548	0.000360646	0.00015208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102564	0	0	0	8.41E-05	0	0.006797658	0.000462364	0.000857592	0.000318298	0.000219269	0.000281722	0.000221808	0	0.000425753	0.0002979	0.000321686	0.000391543	0.001039555	9.16E-05	0.00012663	0.000163872	0	0.000173883	0	0
g__Gallicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000993766	0	0	0	0	6.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89E-05	0	0	0	0.00056243	9.73E-05	0	0	0	0	0	0	0	0	0	0	0.00023653	0	0	0	0	0	0	0	0	0	0	0
g__Sedimentibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148854	0	0	0	0	0	0	0	0	0	0	0.000111869	0	9.16E-05	0	0.00027312	0	0	0.000104926	0
g__Tissierella_Soehngenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144259	0	0.00014363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000681392	0	0.000732601	0	0	0.000140607	0.000146007	0	0.000325115	0.000396944	0	0	0.001591488	8.77E-05	0.001070543	0	0.000331236	0.000378447	0.00074475	0	0.000950889	0.000571755	0.0005494	0.000506521	0.003987546	0.000718272	0.001912711	0.000472168	0.000572284
Unclassified_31(f__Erysipelotrichaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177525	0.002354185	0.000359799	0	0.00085857	0.000420212	0.000717317	0.000303067	0.000295194	0.000728766	0.000347102	0.000903576	0.000660211	0.002001716	0.00166627	0.000136537	0.000778117	0	0.000286812	0.000519751	0.000364678	0	0.000144259	0	0	0	0	0	0.000123312	0	0	0	0	0	0	0.000341553	0.000324491	0.000153351	0.000254518	0.000465611	0.000324654	0	0	0.000329354	0.001218875	0.000550193	0.001668302	0.000535762	0.001067356	0.001260103	0.00079713	0.000895551	0.000682283	0.000674694	0.000931842	0.001347946	0.002079543	0.000599371	0.000219443	0.004791136	0.000145222	0.000283913	0	0.00029304	0.000205128	0.000257754	0.000281215	9.73E-05	0	0.000162558	9.92E-05	0.000184945	0.000667016	0.000136413	0	0	8.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_32(f__Erysipelotrichaceae)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000496883	0	6.49E-05	0	0	0	0	0	0	0	0	0.00011835	0	0	0	0.000156104	0	0	0.000121227	0.000354233	0.000132503	9.92E-05	0	0.000165053	0.000357449	0	0.000204806	0.00011971	0	0	0.000155925	0	0	0	0	0	0.000115554	0	0	0	0	0	0	0	0.00021254	0	0	0	0	0.000424196	0.000133032	0	0	0	0	0	0.000100035	0	0	0	0	0.000113876	0	0	0	0	0.000117213	0.000103977	0.001248689	0	0.000998153	0	0	9.89E-05	0	0.000205128	8.59E-05	0	9.73E-05	0.000210199	0	0	9.25E-05	0.001000524	0.000136413	0.000438539	0.000112689	0	0	9.46E-05	0	0	0	0	0	0	0	0.000276258	0	0	0.000132066
g__Asteroleplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154159	0	0	0	0	0	0	0	0	0	0.0002367	0	0	0	0	0	0.000119553	0.000121227	0.000177117	0	9.92E-05	0	0	0.000285959	0	0	0	0	0	0.00010395	0	0	0	0	0	0	0	0	0	0	0	0	0.00011897	0	0.00025508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113876	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025641	0	0.000140607	0	0.000168159	0	9.92E-05	0.000277418	0	0	0	0	0	0.000189277	0.000189224	0	0	0.000894955	0	0	0	0	0	0	0	0
g__Bulleidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17E-05	0	0	0	0	0	0	0	0	0	0.007692763	0.001393293	0.001739026	0.0034378	0.001873244	0.000420212	0.006097196	0.001939629	0.001712127	0.002451305	0.00257847	0.001936233	0.00412632	0.000857878	0.001586924	0.00368651	0.001316813	0.001763398	0.003843286	0.002079002	0.00067726	0.000481371	0.000793422	0.000456239	0.00416527	0.000751098	0.00087587	0	0.004377582	0	0.001037344	0	0.000297424	0.000283386	0.000680214	0.000751417	0.000973473	0.001073455	0.000848392	0.00113077	0.001168755	0.000209805	0.001186803	0.000247015	0.002669917	0.003151103	0.00107949	0.002812751	0.001572945	0.002433301	0.000854068	0.001036953	0.005230839	0.000882292	0.005413561	0.001523765	0.002079543	0.001898007	0.00029259	0.003243999	0.001815277	0.000170348	0.00074151	0.000586081	0.000820513	0.001245811	0.001124859	0.003260817	0.000420398	0.00065023	0.000496179	0.001063436	0.000381152	0.000136413	0.00157874	0.001014199	0.000576701	0.001419581	0.001466484	0.0006951	0.000321686	0.000503412	0.0004678	0.000640967	0	0.000109248	0.001105033	0.000695531	0.000629558	0.000836415
g__Catenibacterium	0	0	0	0	0.000142288	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023818	0	6.17E-05	0	0	0	0	0	0	0	0	0	0.00289958	0.001056981	0.00167906	0.00135913	0.005931939	0.000840424	0.002151952	0.000484907	0.000944622	0.000795018	0.001289235	0.000774493	0.000935299	0.001000858	0.000396731	0.00211633	0.002214641	0.019474047	0.004531635	0.001611227	0.006772597	0.005487629	0.000649163	0.003573873	0.012256427	0.001444419	0.009001995	0	0.000554905	0.000296516	0	0	0	0	0.00025508	0	0.000405614	0	0	0.000532127	0	0	0	0.000164677	0.008358001	0.001300455	0.00107949	0.034623627	0.002247065	0.003649952	0.001537323	0.004713424	0.001501023	0.001660785	0.009362797	0.001172127	0.012529244	0.000899056	0	0.00813495	0.001815277	0.000965306	0.000543774	0.000805861	0.004205128	0.001632443	0.001827897	0.00131406	0.001555471	0.001733947	0.000942741	0.000786018	0.000667016	0.000363769	0.00078937	0.001126888	0.001109041	0.00217669	0.001324566	0.00044685	0.000723793	0.000950889	0.000571755	0.001007234	0.000696467	0.000710111	0.000442013	0.001130238	0.000734484	0.001056524
g__L7A_E11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384357	0	0	0	0	0.000239106	0.000121227	0.000118078	0	0.00024793	0.000839034	0.000330106	0.000285959	0	0	0.000359131	0	0	0.0004158	0.000468872	0.000192548	0	0.001140598	0.00014363	0	0	0	0.000123312	0	0	0	0	0	0	0	0	0	0	0	0	0.00013987	0	0	0.000116083	0	0	0	0.000112353	8.69E-05	0.000113876	0	0	0	0	0	0	0	0	0	0	0.000567827	0	0.00021978	0.000102564	0.000128877	0.000351519	0.000292013	8.41E-05	0.000108372	0.000496179	0.0005086	9.53E-05	0	8.77E-05	0.000169033	0.000399255	0	0	9.93E-05	0	0.000279673	0	9.16E-05	0	0.000218496	0.000221007	0.000434707	0.001416505	8.80E-05
g__RFN20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295875	0.000288268	0	0	0.000312207	0	0	0.000424294	0.000236155	0.000132503	9.92E-05	0.000129082	0	0.000357449	0.000317385	0.000136537	0.00011971	0	0	0	0.000104194	0	0	0	0	0	0	0	0	0	0.000207469	0.000118364	0	0	0	0.000136621	0	0.000230026	0.000169678	0.000199548	0	0.00013987	0.000237361	0.000164677	0	0	0.000196271	0	0	0	0.000113876	0	0	0	0	0	0	9.99E-05	0.000146295	9.98E-05	0	0.000113565	0	0.00014652	0.000564103	0	0	0	0	0	0	0	9.53E-05	9.09E-05	0	0.000112689	0.000443616	0	0	0	0	0.000111869	0	0	0	0.000109248	0.000110503	0	0.000104926	8.80E-05
g__Sharpea	0	0	0	0	0	0	0	0	9.35E-05	0	0	0	0	0	0	0	0	0	0	0	0.000123327	0	0	0	0	0	0	0	0	0	0.000650926	0.000816758	0.001139362	0	0	0	0.002630163	0	0	0	0	0	0	0	0	0.000136537	0	0	0.003556473	0	0	0	0	0	0	0	0	9.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69E-05	0	0	0	0	0	0	0	0	0.000146295	9.98E-05	0	0	0	0	0.000102564	0	0.003374578	0	0	0	0	0	0	0	0	0.000112689	0	0	0.002696438	0	0	0	0	0	0	0	0	0	0	0
g__[Eubacterium]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009527191	0.007879312	0.006956105	0.009993604	0.014673743	0.005252653	0.005917867	0.005879501	0.008560633	0.008612694	0.005553627	0.005550536	0.007757482	0.044895625	0.00436404	0.021231567	0.003292033	0.014183853	0.008260196	0.007172557	0.012815837	0.042649466	0.003173687	0.006235267	0.040360033	0.013808643	0.014305873	0	0.027498613	0.000345935	0.001141079	0.001006096	0.001130212	0.001629472	0.004081286	0.00102466	0.001297964	0.000230026	0.000593875	0.001263802	0.00149341	0.000349675	0.001186803	0.002881844	0.008938418	0.040764267	0.005495584	0.031342084	0.01977417	0.068132441	0.004725844	0.015601433	0.008141915	0.008978617	0.030839546	0.009552834	0.011281518	0.014384896	0.003584229	0.026750512	0.017571885	0.009993754	0.020762272	0.011428571	0.032051282	0.017140648	0.012654668	0.019710907	0.010846261	0.017176917	0.003721346	0.005317181	0.002715708	0.010367406	0.029645222	0.013860717	0.009537752	0.045426584	0.011921094	0.006950995	0.01141984	0.011466607	0.003378554	0.003387968	0.004938584	0.005462391	0.004917399	0.003825422	0.004721683	0.003565769
g__p-75-a5	0	0	0	0	0	0	0	0	6.23E-05	0	0	0	0	0	0	0	0	0	0	0	0.000123327	6.49E-05	0	0	0	0	0	0	0	0.000107793	0.007456062	0.018449121	0.004677381	0.01095299	0.006712457	0.006093077	0.033355251	0.004121712	0.004486952	0.006293892	0.005801557	0.010132955	0.006492077	0.005004289	0.006109656	0.003959585	0.029927575	0.00582688	0.010612058	0.005405405	0.004688721	0.001540387	0.000649163	0.001520797	0.00086178	0.000924428	0.002676269	0.000136351	0.005425735	0.000395355	0.004460581	0.014262887	0.001308667	0.013106624	0.00212567	0.013867067	0.035856251	0.002836988	0.009417154	0.002128509	0.005584053	0.010839919	0.016971279	0.007822149	0.01108596	0.006202171	0.027379784	0.004821859	0.016010336	0.004475537	0.004953596	0.005844646	0.01055265	0.014687565	0.003328009	0.01265897	0.026150247	0.031067379	0.006217541	0.007635874	0.004429277	0.00442905	0.002768303	0.004029304	0.003076923	0.010224246	0.019192913	0.005645593	0.002522386	0.002600921	0.001984718	0.003930091	0.002953928	0.001818843	0.002455817	0.002535497	0.003770739	0.011356646	0.002649132	0.001638449	0.000482528	0.001845844	0.000831644	0.001831334	0.000506521	0.003332059	0.003480855	0.002347418	0.003777346	0.004182074
g__Fusobacterium	0	0	0	0	0.000213432	0	0	0	0	0	0	0	0	0.000992933	0	0.000991019	0.004680365	0.000137675	0	9.03E-05	0	9.74E-05	0	0	0	0	6.98E-05	0	0.001891716	0.000251518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000893123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_33(c__Alphaproteobacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methylobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00069935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Agrobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043802	0	0	0	0	0	0	0	0	0	0	0	9.93E-05	0	0	0	0	0	0	0	0	0	0
g__Ruegeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000954459	0	0.000247097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_34(o__Rickettsiales)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299832	0	0	0	0	0	0	0	0	0	0.000110035	0	0	0	0	0	0.000172087	0	0	0	0.000216388	0	0	0	0	0	0	0	0	0	0.000178455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029259	0	0	0	0.000148302	0.00029304	0	0	0	0	0	0	9.92E-05	0	0	0	0	0	0	0	9.46E-05	0	0	0	0.000155933	0	0	0	0.000165755	0	0	0
Unclassified_35(f__mitochondria)	0	0	0	0	0	0.000191527	0.000127291	0.000968654	0.000124677	0.005720387	6.85E-05	0	0.001916829	0.000233631	6.54E-05	0.000123877	0.000114155	0.000550699	0.001190902	0.047520101	0.003206512	0.000584245	0.000800379	0.000507906	0.002049384	0	0.0004538	0.000207693	0	0.001473177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000311203	0.00224892	0.000178455	0.00042508	0	0	0	0.000153351	0	0	0	0	0	0.000329354	0	0	0	0	0	8.69E-05	0	0.000141403	0	0	0	0.000117213	0.000103977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Sutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010395	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021254	0	0.000136621	0	0	0	0	0	0	0	0	0	0.000150053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000294278	0	0	0	0	0	0	0	0	0	0.000141918	0	0	0	0.000207911	0.000228917	0	0	0	0	0.000157389	0
g__Burkholderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012868033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Comamonas	0.000124039	0	0	0	0	0	0	0	0	0	0	0	0.000259909	0	0	0	0	0	0	0.000225856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288884	0	0	0	0	0	0.000118364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011036886	0.000681392	0.000444906	0.0003663	0.000205128	0.000343672	0.000703037	0.009198423	0.004246017	0.002926036	0.001736628	0.001988163	0.029968079	0.002046199	0.002236548	0.002084742	0.001064679	0.008186249	0.000993424	0.002184599	0.031927299	0.00682403	0.004210198	0.006318103	0.131252374	0.005680887	0.003867617	0.003651539	0.003252715	0.004094031
g__Hylemonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000632397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Schlegelella	0	0	0	0	0	0	0	0	0	0	0	0	0.000974659	0	0	0.000185816	0	0	0	0	0	0	0	0	9.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Oxalobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011835	0	0	0	0	0	0.000179329	0	0.000118078	0	0.000148758	0.000129082	0	0.00021447	0.000396731	0.000273075	0.00011971	0	0	0	0.000104194	0	0	0	0	0.000115554	0	0	0	0	0	0	0	0	0	0	0	0	0.000169678	0	0	0	0	0	0	0.000500175	0	0	0	0	0.000398565	9.43E-05	0	0	0.000177494	0.000117213	0	0.000149843	0	0	0	0	0	0	0	0	0	0	8.41E-05	0	0	0	0	0	8.77E-05	0	0	0	0	0	0	0	0	0	0.00012663	0	0	0	0.000209853	8.80E-05
g__Ralstonia	0	0	0.000581734	0	0	7.66E-05	8.49E-05	0	6.23E-05	0	0	0	0	0.000116816	0	0	0	0	0	0.001355136	0	0	5.93E-05	0	9.92E-05	7.15E-05	6.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000132503	9.92E-05	0	0	0.00021447	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09E-05	0	0	0	0.000118364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217259	0	0	0	0	0	0	0.000103977	0	0	0	0.000726111	0.000340696	0	0	0	0	0	0.000243345	8.41E-05	0.000433487	0	0	0.003525656	0.00040924	0.000175416	0.000112689	0	0.019542895	0	0.0004965	0	0	0	0	0	0.001037854	0	0	0	0
g__Neisseria	0	0	0	0	0	0	0	0.000116239	0	0	0	0	0	0	0	0	0	0	0	0.002168218	0	0	0	0	0.000132218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000473457	0	0	0	0	0	0	0	0	0	0	0	0.000329354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Hydrogenophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.000357375	0	0	0	0	6.88E-05	0	0	0	0	0	0	0	0	0	8.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified_36(o__Tremblayales)	0	0	0.000158655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024202616	0.006437974	0.009114896	0.001678925	0.000936622	0.001680849	0.003227928	0.00248515	0.000472311	0.000596263	0.004710666	0.001678069	0.003521127	0.001143838	0.002063001	0.004642272	0.024839887	0.005366863	0.03246716	0.007016632	0.003490492	0	0	0	0	0	0	0	0	0	0.000622407	0.000710185	0.015525549	0.00021254	0.000170054	0.000683107	0.001297964	0.009967796	0.002799695	0.001995477	0.000454516	0.000629415	0.007714218	0.000576369	0.3307795	0.027759716	0.054465162	0.006830967	0.058255154	0.022681846	0.411262313	0.009332579	0.033204458	0.019254723	0.198793042	0.068217781	0.048401352	0.021227711	0.008119377	0.020212607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183133	0	0	0	0	0	0.000176087
g__Desulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011835	0	0.000179899	0.000239846	0	0.000210106	0.000358659	0.000303067	0.000118078	0	0	0	0	0.000428939	0.000158692	0.000273075	0.000778117	0	0	0.000727651	0.000104194	0	0	0	0	0	9.73E-05	0.001408963	0	0.002866321	0.000311203	0	0	0	0.000170054	0.000204932	0.000324491	0.000230026	0.000169678	0	0.00077917	0	0.000237361	0	0	0	0	0	0.00016853	0	0	0	0	0.000103799	0.00013312	0	0	0	0.000146295	9.98E-05	0	0	0	0	0	0	0	0.000146007	0.000126119	0	0.000297708	0	0	0	0	0.000169033	8.87E-05	0	0	0.00014895	0	0	0	9.16E-05	0	0.000163872	0	0	0.000104926	8.80E-05
